Angle(deg),Range(m),Intensity
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.474,700
45,0.478,900
44,0.478,1000
43,0.479,1200
42,0.484,1300
41,0.485,900
40,0.485,800
39,0.493,900
38,0.509,1000
37,0.504,900
36,0.503,1100
35,0.511,1000
34,0.519,800
33,0.521,1100
32,0.516,1200
31,0.497,1200
30,0.496,1200
29,0.509,900
28,0.513,1200
27,0.501,1000
26,0.496,1200
25,0.494,1100
24,0.499,1100
23,0.505,1100
22,0.379,1500
21,0.366,1400
20,0.358,1500
19,0.342,1700
18,0.341,1700
17,0.347,1700
16,0.185,2900
15,0.185,3700
14,0.187,3300
13,0.18,3100
12,0.179,5000
11,0.182,6000
10,0.176,4800
9,0.176,3000
8,0.17,2700
7,0.168,3300
6,0.168,4000
5,0.168,5500
4,0.168,5900
3,0.172,8000
2,0.173,7400
0.999998,0.173,5800
0,0.172,3500
-1,0.186,1600
-2,0.193,7800
-3,0.195,4800
-4,0.191,1900
-5,0.186,6400
-6,0.19,4400
-7,0.197,6400
-8,0.187,3200
-9,0.186,4400
-10,0.184,11700
-11,0.173,7100
-12,0.168,3900
-13,0.165,4300
-14,0.163,4200
-15,0.162,3900
-16,0.163,3800
-17,0.162,3700
-18,0.165,3600
-19,0.166,3400
-20,0.164,3700
-21,0.167,3600
-22,0.166,3600
-23,0.167,3600
-24,0.168,2900
-25,0.171,2400
-26,0.172,2300
-27,0.193,2000
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0.5,5200
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.474,700
45,0.478,900
44,0.479,1000
43,0.48,1200
42,0.485,1300
41,0.486,1000
40,0.485,800
39,0.493,800
38,0.509,1000
37,0.504,1000
36,0.504,1100
35,0.512,1000
34,0.513,900
33,0.523,1300
32,0.523,1000
31,0.501,1000
30,0.497,1200
29,0.505,800
28,0.517,2700
27,0.504,1000
26,0.498,1100
25,0.496,1100
24,0.501,1100
23,0.507,1100
22,0.381,1500
21,0.368,1500
20,0.36,1600
19,0.346,1600
18,0.345,1600
17,0.194,2400
16,0.188,3100
15,0.188,3000
14,0.187,3400
13,0.184,5100
12,0.184,6000
11,0.183,4100
10,0.176,2600
9,0.174,3200
8,0.169,3500
7,0.167,5800
6,0.173,7500
5,0.177,8000
4,0.175,7300
3,0.174,5800
2,0.173,4000
0.999998,0.179,5600
0,0.191,2400
-1,0.195,6800
-2,0.197,4300
-3,0.189,3900
-4,0.185,2900
-5,0.193,2500
-6,0.198,7700
-7,0.185,2300
-8,0.185,3900
-9,0.181,6500
-10,0.179,6300
-11,0.17,7000
-12,0.167,4200
-13,0.164,4300
-14,0.162,4100
-15,0.162,3700
-16,0.163,3800
-17,0.162,3500
-18,0.165,3300
-19,0.166,3200
-20,0.165,3700
-21,0.168,3600
-22,0.166,3500
-23,0.167,3400
-24,0.169,2400
-25,0.183,2900
-26,0.204,2600
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0.5,5200
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.476,800
45,0.479,900
44,0.478,1000
43,0.482,1200
42,0.485,1200
41,0.486,900
40,0.486,900
39,0.493,900
38,0.509,1000
37,0.505,1000
36,0.504,1100
35,0.514,1000
34,0.512,900
33,0.525,1100
32,0.524,1000
31,0.504,1000
30,0.499,1000
29,0.502,800
28,0.518,1200
27,0.507,1000
26,0.502,1000
25,0.498,1200
24,0.503,1000
23,0.51,1100
22,0.384,1500
21,0.371,1500
20,0.357,1800
19,0.351,1500
18,0.349,1200
17,0.196,2200
16,0.19,2900
15,0.19,4500
14,0.192,5400
13,0.188,4300
12,0.186,2600
11,0.181,2600
10,0.174,4300
9,0.174,4500
8,0.174,6600
7,0.177,8000
6,0.179,7600
5,0.179,5900
4,0.176,5300
3,0.176,4500
2,0.187,5800
0.999998,0.193,6600
0,0.197,6100
-1,0.193,4800
-2,0.191,5200
-3,0.186,2600
-4,0.191,2500
-5,0.2,3900
-6,0.183,2100
-7,0.184,2700
-8,0.183,5900
-9,0.18,6600
-10,0.179,6500
-11,0.174,6700
-12,0.169,5000
-13,0.165,4300
-14,0.164,3800
-15,0.164,3800
-16,0.166,3600
-17,0.165,3400
-18,0.168,3300
-19,0.169,3300
-20,0.168,3600
-21,0.17,3400
-22,0.169,3100
-23,0.174,2800
-24,0.193,2200
-25,0.224,1700
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0.501,5200
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.474,700
45,0.479,900
44,0.479,1000
43,0.48,1200
42,0.485,1200
41,0.486,1000
40,0.487,900
39,0.494,900
38,0.509,900
37,0.505,1000
36,0.505,1000
35,0.515,1000
34,0.512,1000
33,0.526,1000
32,0.526,1000
31,0.507,1000
30,0.502,1000
29,0.502,1100
28,0.521,1100
27,0.511,1000
26,0.507,1000
25,0.502,1200
24,0.505,1100
23,0.512,1000
22,0.389,1500
21,0.375,1600
20,0.361,1700
19,0.356,1500
18,0.203,1700
17,0.199,2800
16,0.195,4200
15,0.194,4400
14,0.194,2600
13,0.188,3300
12,0.185,8900
11,0.183,3700
10,0.178,4600
9,0.184,7000
8,0.18,7900
7,0.179,6700
6,0.182,4800
5,0.182,5000
4,0.179,4000
3,0.192,5800
2,0.196,7200
0.999998,0.199,6200
0,0.195,4400
-1,0.197,5800
-2,0.187,2500
-3,0.192,2400
-4,0.202,3900
-5,0.183,2200
-6,0.182,1900
-7,0.184,3400
-8,0.183,6600
-9,0.181,6500
-10,0.179,6800
-11,0.178,5900
-12,0.173,5100
-13,0.169,4200
-14,0.168,3800
-15,0.168,3600
-16,0.17,3400
-17,0.169,3300
-18,0.172,3300
-19,0.173,3200
-20,0.172,3500
-21,0.177,2900
-22,0.18,2400
-23,0.199,2500
-24,0.233,1500
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0.5,5100
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.475,700
45,0.479,900
44,0.479,1000
43,0.481,1100
42,0.486,1100
41,0.486,900
40,0.486,1000
39,0.494,900
38,0.509,1000
37,0.506,1100
36,0.505,1000
35,0.516,1000
34,0.512,1000
33,0.527,1000
32,0.528,1000
31,0.51,800
30,0.506,1000
29,0.503,1200
28,0.523,1100
27,0.514,1100
26,0.511,1000
25,0.505,1200
24,0.508,1100
23,0.514,1100
22,0.396,1400
21,0.38,1500
20,0.365,1800
19,0.362,1500
18,0.206,2100
17,0.204,3100
16,0.197,3300
15,0.195,3400
14,0.196,5200
13,0.192,4400
12,0.188,4100
11,0.189,4500
10,0.187,6900
9,0.189,7600
8,0.186,4600
7,0.185,4700
6,0.187,4900
5,0.186,4200
4,0.191,6300
3,0.197,6700
2,0.2,6300
0.999998,0.199,4800
0,0.2,6400
-1,0.191,3900
-2,0.191,2100
-3,0.195,4800
-4,0.188,2400
-5,0.183,2700
-6,0.182,2500
-7,0.183,1600
-8,0.184,15000
-9,0.184,4500
-10,0.182,5800
-11,0.179,5800
-12,0.177,4600
-13,0.174,4400
-14,0.173,3900
-15,0.172,3600
-16,0.174,3500
-17,0.173,3400
-18,0.177,3200
-19,0.179,3200
-20,0.179,3100
-21,0.187,2700
-22,0.204,2300
-23,0.232,2200
-24,0.358,600
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0.5,5100
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.476,800
45,0.48,1000
44,0.48,1100
43,0.482,1100
42,0.486,1200
41,0.487,800
40,0.487,900
39,0.495,900
38,0.51,1000
37,0.507,1100
36,0.506,1100
35,0.517,1000
34,0.514,1000
33,0.529,1000
32,0.53,1000
31,0.511,900
30,0.508,1100
29,0.505,1100
28,0.525,1000
27,0.517,1100
26,0.513,1100
25,0.508,1100
24,0.511,1000
23,0.519,1000
22,0.398,1500
21,0.382,1400
20,0.367,1700
19,0.364,1500
18,0.366,1400
17,0.205,2300
16,0.199,3800
15,0.2,5300
14,0.202,5400
13,0.197,4800
12,0.191,4300
11,0.193,4700
10,0.19,6700
9,0.194,5600
8,0.189,4500
7,0.187,4800
6,0.189,5100
5,0.19,4800
4,0.186,4100
3,0.195,5200
2,0.196,5000
0.999998,0.198,4600
0,0.199,6500
-1,0.203,7200
-2,0.191,5300
-3,0.19,3700
-4,0.202,6400
-5,0.187,4800
-6,0.188,6400
-7,0.185,5300
-8,0.18,4500
-9,0.178,3400
-10,0.18,3000
-11,0.18,2200
-12,0.18,6000
-13,0.182,4200
-14,0.183,6400
-15,0.179,4600
-16,0.179,4200
-17,0.177,3600
-18,0.181,3300
-19,0.182,3000
-20,0.183,3200
-21,0.188,2500
-22,0.206,2500
-23,0.234,2100
-24,0.361,600
-25,0,0
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0.501,5100
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.478,700
45,0.481,900
44,0.481,1000
43,0.483,1000
42,0.488,1300
41,0.487,1000
40,0.488,1000
39,0.496,900
38,0.512,1000
37,0.508,1000
36,0.507,1000
35,0.518,1000
34,0.515,1000
33,0.53,1000
32,0.532,1000
31,0.512,1000
30,0.507,1000
29,0.507,1000
28,0.526,1000
27,0.517,1100
26,0.512,1000
25,0.508,1100
24,0.514,900
23,0.52,1000
22,0.4,1500
21,0.384,1500
20,0.37,1600
19,0.365,1500
18,0.364,1600
17,0.369,1400
16,0.367,1400
15,0.369,1600
14,0.37,800
13,0.195,3100
12,0.194,3800
11,0.196,3900
10,0.187,4000
9,0.189,4800
8,0.187,7000
7,0.188,6300
6,0.19,5500
5,0.189,4900
4,0.187,5500
3,0.186,5600
2,0.186,4800
0.999998,0.185,5100
0,0.184,4200
-1,0.192,5200
-2,0.192,4800
-3,0.195,6200
-4,0.199,7500
-5,0.198,5900
-6,0.191,6400
-7,0.186,3600
-8,0.194,4700
-9,0.189,5500
-10,0.187,4600
-11,0.191,7200
-12,0.191,7200
-13,0.188,5900
-14,0.185,5000
-15,0.183,4400
-16,0.184,4100
-17,0.183,3200
-18,0.19,3500
-19,0.2,7200
-20,0.19,6600
-21,0.19,4400
-22,0.188,3800
-23,0.189,3000
-24,0.193,2100
-25,0.208,2300
-26,0,0
-27,0,0
-28,0,0
-29,0,0
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0.5,5200
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.478,700
45,0.481,900
44,0.481,1000
43,0.483,1000
42,0.487,1200
41,0.487,1000
40,0.488,1000
39,0.495,1000
38,0.511,1000
37,0.508,1000
36,0.507,900
35,0.517,1000
34,0.515,1000
33,0.53,1000
32,0.53,1000
31,0.512,1000
30,0.507,1000
29,0.508,1000
28,0.527,1100
27,0.516,1000
26,0.511,1000
25,0.508,1100
24,0.514,900
23,0.521,1000
22,0.414,1200
21,0.389,1400
20,0.379,1400
19,0.365,1500
18,0.363,1500
17,0.365,1500
16,0.363,1800
15,0.364,1600
14,0.367,1400
13,0.349,2400
12,0.319,2400
11,0.317,6100
10,0.323,1900
9,0,0
8,0.188,4700
7,0.186,5500
6,0.188,5800
5,0.189,6400
4,0.187,6400
3,0.187,5700
2,0.186,4800
0.999998,0.185,5800
0,0.184,5000
-1,0.184,4900
-2,0.182,4600
-3,0.182,4400
-4,0.182,4600
-5,0.181,4000
-6,0.184,3900
-7,0.191,4500
-8,0.193,5800
-9,0.196,5100
-10,0.197,5400
-11,0.191,6200
-12,0.187,3600
-13,0.187,3400
-14,0.192,4500
-15,0.189,3900
-16,0.193,4900
-17,0.198,6600
-18,0.199,6600
-19,0.198,5600
-20,0.195,5200
-21,0.195,4600
-22,0.193,4100
-23,0.194,2800
-24,0.202,3300
-25,0.209,4400
-26,0.202,3100
-27,0.202,2500
-28,0.205,2100
-29,0.21,1300
-30,0,0
-31,0,0
-32,0,0
-33,0,0
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0.499,4800
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.477,700
45,0.48,900
44,0.48,900
43,0.481,1100
42,0.487,1200
41,0.487,1000
40,0.488,1000
39,0.495,1000
38,0.51,1000
37,0.507,1100
36,0.506,1000
35,0.517,1000
34,0.514,1000
33,0.529,1000
32,0.529,1000
31,0.51,1000
30,0.506,1000
29,0.508,1000
28,0.526,1200
27,0.515,1000
26,0.51,1100
25,0.507,1100
24,0.513,1000
23,0.52,1000
22,0.523,1100
21,0.397,1400
20,0.384,1400
19,0.369,1400
18,0.362,1600
17,0.361,1600
16,0.358,1700
15,0.359,1700
14,0.359,1400
13,0.359,1500
12,0.34,2300
11,0.311,2700
10,0.313,3600
9,0.321,2900
8,0.313,2200
7,0.296,2400
6,0.264,3000
5,0.219,5900
4,0.193,4700
3,0.19,5200
2,0.188,5400
0.999998,0.187,5700
0,0.186,5300
-1,0.185,5200
-2,0.183,4800
-3,0.182,4500
-4,0.181,4300
-5,0.18,4700
-6,0.18,4400
-7,0.179,4500
-8,0.178,4100
-9,0.179,4300
-10,0.181,4800
-11,0.182,4300
-12,0.19,4200
-13,0.194,4900
-14,0.197,4800
-15,0.197,4600
-16,0.194,5300
-17,0.189,3800
-18,0.191,3800
-19,0.191,3300
-20,0.191,3400
-21,0.195,3300
-22,0.206,4800
-23,0.207,4500
-24,0.207,3800
-25,0.208,3200
-26,0.206,3000
-27,0.206,2900
-28,0.208,2500
-29,0.211,2800
-30,0.217,3900
-31,0.217,3200
-32,0.212,2600
-33,0.219,600
-34,0,0
-35,0,0
-36,0,0
-37,0,0
-38,0,0
-39,0,0
-40,0.501,4400
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.477,800
45,0.481,900
44,0.48,1000
43,0.481,1100
42,0.487,1200
41,0.487,800
40,0.487,1000
39,0.494,900
38,0.51,1000
37,0.507,1100
36,0.506,1100
35,0.516,1000
34,0.513,1000
33,0.527,1100
32,0.527,1000
31,0.509,1000
30,0.504,1100
29,0.508,800
28,0.525,1300
27,0.513,1000
26,0.508,1100
25,0.506,1100
24,0.512,1000
23,0.52,1000
22,0.522,1100
21,0.527,1000
20,0.394,1400
19,0.377,1300
18,0.362,1600
17,0.359,1500
16,0.356,2200
15,0.355,1800
14,0.355,1400
13,0.351,1400
12,0.353,1500
11,0.309,1900
10,0.309,3300
9,0.315,4500
8,0.317,3100
7,0.309,2500
6,0.303,1900
5,0.297,2500
4,0.296,2400
3,0.251,2900
2,0.245,1500
0.999998,0.235,2500
0,0.204,10900
-1,0.197,4100
-2,0.194,4300
-3,0.192,4300
-4,0.19,4000
-5,0.188,4500
-6,0.187,4700
-7,0.186,4800
-8,0.183,4600
-9,0.183,4400
-10,0.183,4900
-11,0.183,4700
-12,0.184,4500
-13,0.182,4300
-14,0.183,3600
-15,0.184,3200
-16,0.189,5500
-17,0.195,5100
-18,0.2,3800
-19,0.203,3600
-20,0.202,4400
-21,0.202,4500
-22,0.199,3800
-23,0.2,3600
-24,0.201,2900
-25,0.204,2500
-26,0.205,2100
-27,0.221,2800
-28,0.224,3100
-29,0.224,3300
-30,0.221,3500
-31,0.222,3100
-32,0.218,2800
-33,0.222,2000
-34,0.232,2400
-35,0.23,2300
-36,0.235,1000
-37,0,0
-38,0,0
-39,0,0
-40,0.502,4500
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.476,600
45,0.48,800
44,0.479,1000
43,0.481,1100
42,0.486,1200
41,0.487,800
40,0.487,900
39,0.493,800
38,0.509,900
37,0.507,1100
36,0.505,1000
35,0.515,1000
34,0.513,1000
33,0.526,1000
32,0.526,1100
31,0.507,1000
30,0.504,1100
29,0.509,800
28,0.524,1500
27,0.511,1000
26,0.507,1200
25,0.505,1200
24,0.512,1000
23,0.52,1000
22,0.522,1200
21,0.527,1000
20,0.432,1600
19,0.386,1300
18,0.373,1200
17,0.361,1500
16,0.354,1800
15,0.354,2100
14,0.353,1600
13,0.349,1400
12,0.347,1500
11,0.311,1900
10,0.311,2600
9,0.315,3900
8,0.32,2900
7,0.313,2500
6,0.31,2400
5,0.304,1900
4,0.295,2600
3,0.294,2900
2,0.296,3200
0.999998,0.287,4400
0,0.238,900
-1,0.237,6000
-2,0.222,7200
-3,0.209,3100
-4,0.202,3500
-5,0.197,3700
-6,0.197,4400
-7,0.194,4700
-8,0.191,4200
-9,0.19,4200
-10,0.191,4800
-11,0.19,4800
-12,0.191,4900
-13,0.189,5000
-14,0.189,5000
-15,0.188,4400
-16,0.188,4000
-17,0.187,3300
-18,0.198,4800
-19,0.21,4200
-20,0.206,4300
-21,0.207,3800
-22,0.206,3100
-23,0.208,3000
-24,0.208,3300
-25,0.21,2300
-26,0.21,2300
-27,0.212,2300
-28,0.214,2400
-29,0.218,2200
-30,0.231,3200
-31,0.235,3200
-32,0.231,2800
-33,0.233,2700
-34,0.232,2400
-35,0.232,2100
-36,0.245,1800
-37,0.246,1800
-38,0,0
-39,0,0
-40,0.504,3900
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.474,700
45,0.479,900
44,0.478,1000
43,0.48,1200
42,0.485,1200
41,0.486,900
40,0.485,900
39,0.494,900
38,0.508,800
37,0.506,1200
36,0.505,1000
35,0.514,1000
34,0.511,900
33,0.525,1000
32,0.524,1000
31,0.506,1000
30,0.502,1200
29,0.505,900
28,0.523,1200
27,0.511,1000
26,0.506,1100
25,0.504,1100
24,0.511,1000
23,0.518,1000
22,0.52,1100
21,0.526,1000
20,0.531,1200
19,0.391,1200
18,0.378,1400
17,0.367,1500
16,0.355,2000
15,0.355,2900
14,0.353,1600
13,0.35,1700
12,0.345,1500
11,0.313,2100
10,0.313,2400
9,0.317,3400
8,0.32,2800
7,0.314,2800
6,0.311,2300
5,0.308,2400
4,0.297,2200
3,0.293,3100
2,0.294,3200
0.999998,0.294,3600
0,0.294,3000
-1,0.238,1300
-2,0.227,6300
-3,0.221,3500
-4,0.217,3300
-5,0.207,3800
-6,0.202,3900
-7,0.198,4400
-8,0.196,4200
-9,0.194,4200
-10,0.195,4600
-11,0.193,4500
-12,0.195,4500
-13,0.192,4700
-14,0.192,4700
-15,0.192,4700
-16,0.193,4900
-17,0.19,4000
-18,0.193,3600
-19,0.193,3100
-20,0.203,5600
-21,0.213,3600
-22,0.209,4000
-23,0.209,3400
-24,0.212,2200
-25,0.216,2400
-26,0.213,2400
-27,0.214,2300
-28,0.217,2300
-29,0.219,2700
-30,0.218,2400
-31,0.238,2600
-32,0.236,2700
-33,0.239,2500
-34,0.238,2400
-35,0.237,2200
-36,0.24,1700
-37,0.252,1900
-38,0.252,1600
-39,0,0
-40,0.513,1400
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.474,700
45,0.477,900
44,0.478,1000
43,0.48,1200
42,0.485,1300
41,0.485,900
40,0.484,1000
39,0.492,900
38,0.507,800
37,0.505,1200
36,0.503,1100
35,0.513,1100
34,0.509,1000
33,0.523,1000
32,0.523,1000
31,0.505,1000
30,0.501,1100
29,0.503,1000
28,0.523,1200
27,0.511,1000
26,0.506,1100
25,0.503,1100
24,0.508,1000
23,0.516,1100
22,0.518,1100
21,0.524,1000
20,0.531,1200
19,0,0
18,0.386,1300
17,0.375,1400
16,0.357,1900
15,0.352,2100
14,0.354,1900
13,0.35,1500
12,0.348,1600
11,0.316,1600
10,0.313,2300
9,0.317,3000
8,0.323,2800
7,0.318,3500
6,0.313,2600
5,0.309,2600
4,0.3,2200
3,0.295,3300
2,0.293,3300
0.999998,0.293,3800
0,0.294,3200
-1,0.294,2600
-2,0.229,3000
-3,0.223,3400
-4,0.219,3600
-5,0.215,3800
-6,0.209,3900
-7,0.204,4200
-8,0.199,4100
-9,0.198,4200
-10,0.199,4800
-11,0.197,4700
-12,0.197,4500
-13,0.195,4600
-14,0.194,4500
-15,0.193,4500
-16,0.194,4300
-17,0.192,4000
-18,0.195,4200
-19,0.206,5600
-20,0.215,5200
-21,0.217,4200
-22,0.213,4300
-23,0.211,3900
-24,0.211,2600
-25,0.214,2100
-26,0.215,2000
-27,0.215,2300
-28,0.217,2300
-29,0.22,2700
-30,0.218,2700
-31,0.223,2200
-32,0.237,2600
-33,0.241,2500
-34,0.241,2400
-35,0.24,2200
-36,0.241,1900
-37,0.243,1600
-38,0.254,1900
-39,0.256,1600
-40,0,0
-41,0,0
-42,0,0
-43,0,0
-44,0,0
-45,0,0
-46,0,0
-47,0,0
-48,0,0
-49,0,0
-50,0,0
-51,0,0
-52,0,0
-53,0,0
-54,0,0
-55,0,0
-56,0,0
-57,0,0
-58,0,0
-59,0,0
-60,0,0
-61,0,0
-62,0,0
-63,0,0
-64,0,0
-65,0,0
-66,0,0
-67,0,0
-68,0,0
-69,0,0
-70,0,0
-71,0,0
-72,0,0
-73,0,0
46,0.472,400
45,0.476,800
44,0.477,1000
43,0.477,1000
42,0.483,1200
41,0.483,800
40,0.483,1000
39,0.49,1000
38,0.504,900
37,0.505,1300
36,0.501,1000
35,0.511,1000
34,0.506,1000
33,0.521,1000
32,0.521,1000
31,0.505,1000
30,0.501,1100
29,0.5,1100
28,0.521,900
27,0.513,1100
26,0.507,1000
25,0.502,1100
24,0.506,1100
23,0.513,1000
22,0.517,1000
21,0.523,1100
20,0.528,1100
19,0.53,1000
18,0.397,1200
17,0.385,1700
16,0.371,1700
15,0.356,2000
14,0.357,2400
13,0.353,1700
12,0.351,1700
11,0.346,1200
10,0.314,4100
9,0.318,2800
8,0.324,4400
7,0.321,3400
6,0.318,2900
5,0.313,2500
4,0.304,2300
3,0.297,3000
2,0.294,3300
0.999998,0.293,4000
0,0.294,3100
-1,0.294,3400
-2,0.236,2800
-3,0.225,3300
-4,0.221,3900
-5,0.217,3900
-6,0.213,4000
-7,0.208,4400
-8,0.203,3900
-9,0.201,4200
-10,0.202,4800
-11,0.2,4800
-12,0.2,5000
-13,0.197,4700
-14,0.197,4200
-15,0.195,3900
-16,0.196,5000
-17,0.194,5200
-18,0.195,4300
-19,0.22,5400
